abone_id,yas,cinsiyet,aylik_gelir,harcama,sehir,egitim
abone7528,31,kadin,5453,Ev Giderleri,Izmir,doktora
abone7529,25,erkek,3000,Eğlence,Sivas,yuksek lisans
abone7530,42,erkek,8214,Sağlık,Denizli,ortaokul
abone7531,62,kadin,4963,Eğitim,Gaziantep,lisans
abone7532,37,kadin,17900,Diğer,Izmir,ilkokul
abone7533,36,kadin,10597,Gıda,Manisa,lise
abone7534,31,erkek,11668,Diğer,Ankara,lise
abone7535,54,kadin,4692,Ulaşım,Trabzon,lise
abone7536,68,kadin,3000,Ulaşım,Kocaeli,lisans
abone7537,29,kadin,11272,Sağlık,Adana,ilkokul
abone7538,64,kadin,8478,Eğitim,Sivas,lise
abone7539,59,erkek,3000,Ev Giderleri,Gaziantep,lisans
abone7540,47,erkek,16464,Gıda,Denizli,lisans
abone7541,65,kadin,8673,Gıda,Samsun,lise
abone7542,45,kadin,7361,Eğlence,Diyarbakır,lise
abone7543,65,kadin,10972,Diğer,Manisa,lise
abone7544,66,erkek,10524,Gıda,Balıkesir,lisans
abone7545,23,erkek,6256,Ulaşım,Ankara,lise
abone7546,65,erkek,11443,Ulaşım,Trabzon,ilkokul
abone7547,66,erkek,6078,Eğlence,Gaziantep,ilkokul
abone7548,23,erkek,3000,Giyim,Denizli,lise
abone7549,51,erkek,14812,Gıda,Antalya,yuksek lisans
abone7550,64,erkek,9711,Eğitim,Şanlıurfa,lise
abone7551,54,erkek,16233,Eğitim,Konya,lise
abone7552,52,kadin,9378,Sağlık,Kahramanmaraş,lisans
abone7553,55,erkek,7777,Sağlık,Manisa,lisans
abone7554,25,erkek,10899,Eğitim,Mersin,lise
abone7555,25,erkek,4680,Ev Giderleri,Bursa,ortaokul
abone7556,21,kadin,7690,Giyim,Adana,lisans
abone7557,49,erkek,8798,Eğitim,Şanlıurfa,lisans
abone7558,20,kadin,3000,Diğer,Malatya,lise
abone7559,33,kadin,13050,Eğitim,Antalya,lisans
abone7560,24,erkek,10178,Giyim,Mersin,lise
abone7561,53,erkek,8937,Eğlence,Balıkesir,lisans
abone7562,68,kadin,16272,Sağlık,Trabzon,ilkokul
abone7563,18,kadin,10249,Sağlık,Diyarbakır,lisans
abone7564,36,kadin,5329,Eğitim,Diyarbakır,lisans
abone7565,20,kadin,10801,Diğer,Sivas,lisans
abone7566,56,erkek,7978,Eğitim,Şanlıurfa,lisans
abone7567,26,erkek,8277,Giyim,Mersin,ilkokul
abone7568,26,erkek,11821,Diğer,Ankara,lise
abone7569,25,kadin,3000,Sağlık,Ankara,ilkokul
abone7570,63,kadin,12494,Diğer,Malatya,ortaokul
abone7571,24,kadin,3000,Sağlık,Manisa,lisans
abone7572,31,kadin,13527,Eğlence,Trabzon,lise
abone7573,30,kadin,7888,Diğer,Adana,lisans
abone7574,35,erkek,8796,Ulaşım,Samsun,lisans
abone7575,18,kadin,12563,Ulaşım,Konya,lise
abone7576,40,erkek,9742,Eğitim,Antalya,lisans
abone7577,40,kadin,16988,Eğitim,Ankara,lise
abone7578,65,erkek,3907,Eğlence,Izmir,lisans
abone7579,21,erkek,3126,Eğitim,Konya,lisans
abone7580,39,kadin,13299,Ulaşım,Adana,lisans
abone7581,48,kadin,13562,Eğlence,Kahramanmaraş,lisans
abone7582,42,kadin,9962,Gıda,Balıkesir,lisans
abone7583,30,erkek,6824,Eğitim,Sivas,lisans
abone7584,25,kadin,5633,Diğer,Trabzon,lisans
abone7585,25,erkek,8274,Ev Giderleri,Diyarbakır,yuksek lisans
abone7586,52,kadin,6566,Ulaşım,Diyarbakır,doktora
abone7587,18,erkek,6878,Ev Giderleri,Diyarbakır,lise
abone7588,70,erkek,11110,Sağlık,Sivas,lisans
abone7589,45,erkek,14692,Sağlık,Konya,lisans
abone7590,52,kadin,5262,Gıda,Mersin,lisans
abone7591,36,kadin,10057,Giyim,Trabzon,lise
abone7592,52,kadin,3177,Gıda,Malatya,lisans
abone7593,40,kadin,4162,Giyim,Denizli,ortaokul
abone7594,40,erkek,14495,Eğlence,Balıkesir,lisans
abone7595,51,kadin,11987,Eğlence,Izmir,lise
abone7596,21,kadin,8768,Sağlık,Konya,lise
abone7597,60,kadin,6727,Diğer,Mersin,ortaokul
abone7598,32,kadin,18367,Eğlence,Mersin,lisans
abone7599,30,erkek,13756,Ev Giderleri,Kocaeli,yuksek lisans
abone7600,64,erkek,16500,Ulaşım,Samsun,ortaokul
abone7601,62,erkek,4815,Gıda,Istanbul,lise
abone7602,35,erkek,9114,Gıda,Adana,lise
abone7603,62,erkek,3000,Eğitim,Mersin,lisans
abone7604,31,kadin,9867,Diğer,Diyarbakır,lise
abone7605,59,erkek,11569,Ulaşım,Trabzon,doktora
abone7606,24,erkek,3000,Eğlence,Mersin,lisans
abone7607,63,erkek,9749,Ev Giderleri,Denizli,lisans
abone7608,37,kadin,11913,Sağlık,Kahramanmaraş,lisans
abone7609,41,erkek,10619,Sağlık,Izmir,ortaokul
abone7610,69,erkek,10680,Diğer,Izmir,lise
abone7611,69,kadin,14084,Sağlık,Gaziantep,lisans
abone7612,28,erkek,5342,Sağlık,Kocaeli,lise
abone7613,35,kadin,16243,Sağlık,Manisa,lisans
abone7614,54,erkek,11271,Diğer,Kocaeli,yuksek lisans
abone7615,24,kadin,6414,Giyim,Denizli,lise
abone7616,54,kadin,11119,Diğer,Samsun,yuksek lisans
abone7617,49,kadin,3000,Ev Giderleri,Kahramanmaraş,lisans
abone7618,47,kadin,11236,Giyim,Istanbul,lise
abone7619,21,erkek,14373,Ev Giderleri,Konya,lisans
abone7620,51,erkek,11289,Ev Giderleri,Bursa,lise
abone7621,56,kadin,5494,Ev Giderleri,Antalya,lisans
abone7622,68,kadin,10188,Eğitim,Manisa,ilkokul
abone7623,19,erkek,10107,Eğitim,Diyarbakır,lise
abone7624,50,erkek,14587,Ulaşım,Istanbul,lisans
abone7625,20,erkek,3000,Sağlık,Adana,lisans
abone7626,48,erkek,7159,Eğitim,Izmir,lisans
abone7627,68,kadin,14765,Gıda,Ankara,yuksek lisans
abone7628,53,erkek,3259,Eğlence,Izmir,lisans
abone7629,65,erkek,8060,Ulaşım,Trabzon,lisans
abone7630,63,erkek,14576,Eğitim,Kahramanmaraş,lise
abone7631,45,kadin,14747,Gıda,Ankara,yuksek lisans
abone7632,41,kadin,6781,Eğlence,Izmir,lise
abone7633,21,erkek,12699,Diğer,Adana,lisans
abone7634,50,erkek,6637,Ev Giderleri,Trabzon,lisans
abone7635,61,kadin,4742,Ev Giderleri,Izmir,lisans
abone7636,61,kadin,10382,Gıda,Balıkesir,lise
abone7637,32,erkek,7461,Ulaşım,Ankara,lise
abone7638,21,kadin,17352,Eğitim,Ankara,doktora
abone7639,19,kadin,5398,Eğlence,Izmir,yuksek lisans
abone7640,26,erkek,11619,Gıda,Mersin,lise
abone7641,36,erkek,14762,Sağlık,Gaziantep,lisans
abone7642,70,erkek,3557,Giyim,Trabzon,lise
abone7643,31,erkek,10206,Eğitim,Samsun,lisans
abone7644,56,erkek,8764,Eğitim,Balıkesir,lisans
abone7645,20,erkek,8928,Diğer,Balıkesir,lisans
abone7646,31,erkek,6981,Sağlık,Malatya,doktora
abone7647,42,erkek,8994,Eğlence,Konya,lisans
abone7648,55,kadin,9102,Eğlence,Izmir,doktora
abone7649,66,kadin,9443,Gıda,Izmir,lisans
abone7650,24,erkek,10575,Diğer,Bursa,lise
abone7651,32,erkek,6614,Diğer,Samsun,lisans
abone7652,35,erkek,17404,Sağlık,Diyarbakır,lise
abone7653,68,kadin,7607,Ev Giderleri,Konya,lise
abone7654,59,kadin,14313,Eğlence,Istanbul,lisans
abone7655,55,erkek,13504,Eğlence,Istanbul,lise
abone7656,57,erkek,3000,Diğer,Kocaeli,lisans
abone7657,55,kadin,9993,Ulaşım,Trabzon,lise
abone7658,47,kadin,8211,Giyim,Istanbul,lisans
abone7659,43,erkek,6965,Giyim,Istanbul,lisans
abone7660,26,erkek,9154,Sağlık,Diyarbakır,ilkokul
abone7661,57,erkek,3876,Ulaşım,Antalya,lise
abone7662,43,erkek,10581,Sağlık,Kocaeli,yuksek lisans
abone7663,33,erkek,11924,Ulaşım,Kocaeli,lise
abone7664,30,erkek,6197,Ev Giderleri,Izmir,lisans
abone7665,56,kadin,11574,Diğer,Mersin,lise
abone7666,28,kadin,17434,Eğitim,Şanlıurfa,lisans
abone7667,59,kadin,11216,Ulaşım,Manisa,ortaokul
abone7668,46,kadin,9902,Eğlence,Balıkesir,lise
abone7669,48,kadin,8878,Sağlık,Kocaeli,lisans
abone7670,37,kadin,3000,Diğer,Diyarbakır,lisans
abone7671,52,erkek,5717,Sağlık,Bursa,lise
abone7672,27,erkek,9769,Eğitim,Konya,lise
abone7673,57,kadin,12013,Gıda,Kocaeli,ortaokul
abone7674,19,erkek,6330,Sağlık,Kocaeli,yuksek lisans
abone7675,45,kadin,6485,Ev Giderleri,Mersin,lisans
abone7676,36,erkek,6455,Sağlık,Diyarbakır,lise
abone7677,67,erkek,6139,Giyim,Gaziantep,lisans
abone7678,22,erkek,9016,Ulaşım,Mersin,ilkokul
abone7679,42,kadin,5918,Diğer,Şanlıurfa,yuksek lisans
abone7680,43,erkek,10047,Ev Giderleri,Şanlıurfa,ilkokul
abone7681,29,kadin,4784,Ev Giderleri,Samsun,lisans
abone7682,26,kadin,8403,Giyim,Denizli,ortaokul
abone7683,20,erkek,15524,Gıda,Antalya,doktora
abone7684,21,kadin,6004,Sağlık,Kahramanmaraş,yuksek lisans
abone7685,45,kadin,3000,Eğitim,Şanlıurfa,doktora
abone7686,48,erkek,6648,Ev Giderleri,Balıkesir,lisans
abone7687,34,erkek,4992,Eğlence,Kocaeli,doktora
abone7688,41,kadin,7652,Ev Giderleri,Kahramanmaraş,doktora
abone7689,25,erkek,3000,Diğer,Istanbul,lisans
abone7690,23,erkek,16088,Eğlence,Ankara,ortaokul
abone7691,32,kadin,5494,Sağlık,Ankara,lisans
abone7692,36,erkek,12939,Gıda,Bursa,lisans
abone7693,39,erkek,12405,Sağlık,Balıkesir,lisans
abone7694,47,kadin,5686,Ev Giderleri,Kocaeli,lise
abone7695,37,erkek,7191,Giyim,Mersin,lise
abone7696,18,erkek,8777,Eğitim,Balıkesir,doktora
abone7697,54,kadin,7102,Eğitim,Denizli,lise
abone7698,58,erkek,6146,Diğer,Ankara,lisans
abone7699,48,erkek,11589,Gıda,Bursa,yuksek lisans
abone7700,42,kadin,9109,Sağlık,Bursa,lisans
abone7701,69,erkek,11630,Ev Giderleri,Sivas,lisans
abone7702,58,erkek,18243,Giyim,Manisa,doktora
abone7703,68,erkek,3000,Gıda,Istanbul,lise
abone7704,39,kadin,9786,Ulaşım,Trabzon,yuksek lisans
abone7705,67,kadin,5430,Diğer,Kocaeli,lisans
abone7706,63,erkek,3170,Ulaşım,Samsun,lise
abone7707,46,erkek,6143,Ev Giderleri,Adana,doktora
abone7708,48,erkek,3774,Eğlence,Bursa,lisans
abone7709,66,kadin,9071,Diğer,Antalya,ilkokul
abone7710,45,kadin,10101,Ulaşım,Diyarbakır,lisans
abone7711,35,kadin,6986,Diğer,Izmir,ortaokul
abone7712,60,erkek,6670,Eğitim,Antalya,yuksek lisans
abone7713,60,kadin,8660,Giyim,Konya,lise
abone7714,42,erkek,6851,Ulaşım,Diyarbakır,lisans
abone7715,32,kadin,7263,Eğlence,Balıkesir,ortaokul
abone7716,36,erkek,5752,Gıda,Balıkesir,lise
abone7717,31,erkek,5521,Eğlence,Gaziantep,ortaokul
abone7718,20,erkek,5411,Eğlence,Mersin,lise
abone7719,67,kadin,9560,Sağlık,Balıkesir,lisans
abone7720,39,kadin,3000,Gıda,Balıkesir,lisans
abone7721,30,kadin,12639,Gıda,Denizli,ortaokul
abone7722,64,erkek,8838,Giyim,Trabzon,lise
abone7723,61,kadin,13652,Ev Giderleri,Malatya,lisans
abone7724,25,kadin,6462,Ulaşım,Ankara,lisans
abone7725,61,erkek,11479,Gıda,Malatya,yuksek lisans
abone7726,67,erkek,8990,Ulaşım,Gaziantep,lisans
abone7727,43,erkek,7550,Gıda,Diyarbakır,lisans
abone7728,26,erkek,15653,Eğlence,Denizli,yuksek lisans
abone7729,30,erkek,16808,Eğitim,Balıkesir,lise
abone7730,62,erkek,11094,Sağlık,Ankara,lisans
abone7731,39,kadin,14423,Ev Giderleri,Ankara,ortaokul
abone7732,41,erkek,8148,Gıda,Izmir,lisans
abone7733,24,erkek,16713,Gıda,Antalya,lise
abone7734,19,erkek,10806,Sağlık,Ankara,lise
abone7735,70,erkek,9701,Eğitim,Manisa,yuksek lisans
abone7736,25,erkek,12156,Diğer,Adana,lise
abone7737,57,kadin,11443,Diğer,Antalya,lisans
abone7738,29,kadin,7466,Eğitim,Adana,lisans
abone7739,61,erkek,3219,Diğer,Ankara,lise
abone7740,70,erkek,5203,Sağlık,Malatya,lisans
abone7741,32,erkek,8730,Ev Giderleri,Istanbul,lise
abone7742,26,erkek,8570,Gıda,Gaziantep,lisans
abone7743,66,erkek,8404,Diğer,Balıkesir,lise
abone7744,68,kadin,14333,Gıda,Kocaeli,lisans
abone7745,50,erkek,5654,Ev Giderleri,Izmir,lise
abone7746,20,erkek,8940,Eğlence,Izmir,lisans
abone7747,50,erkek,3000,Ulaşım,Diyarbakır,lisans
abone7748,54,kadin,8581,Gıda,Adana,lise
abone7749,47,erkek,6404,Diğer,Konya,lisans
abone7750,62,kadin,6970,Eğlence,Izmir,ilkokul
abone7751,50,erkek,5440,Ulaşım,Diyarbakır,lisans
abone7752,39,erkek,18328,Giyim,Denizli,lisans
abone7753,66,kadin,12746,Giyim,Denizli,lisans
abone7754,50,erkek,8427,Eğlence,Kocaeli,ortaokul
abone7755,40,erkek,7655,Ulaşım,Kocaeli,lisans
abone7756,24,kadin,7883,Ev Giderleri,Izmir,lisans
abone7757,58,erkek,17182,Giyim,Diyarbakır,lisans
abone7758,20,erkek,9969,Ulaşım,Izmir,lise
abone7759,39,erkek,14902,Ev Giderleri,Balıkesir,yuksek lisans
abone7760,55,kadin,15360,Eğlence,Istanbul,lise
abone7761,42,erkek,3000,Sağlık,Gaziantep,lisans
abone7762,21,kadin,17452,Ulaşım,Malatya,yuksek lisans
abone7763,53,kadin,3889,Eğlence,Samsun,lise
abone7764,20,kadin,10562,Ulaşım,Denizli,lisans
abone7765,28,kadin,3000,Giyim,Balıkesir,lisans
abone7766,40,erkek,8472,Diğer,Antalya,lise
abone7767,61,erkek,9313,Gıda,Mersin,lisans
abone7768,37,erkek,6265,Sağlık,Bursa,yuksek lisans
abone7769,19,kadin,13030,Giyim,Manisa,yuksek lisans
abone7770,57,kadin,14114,Giyim,Diyarbakır,lise
abone7771,38,erkek,6139,Ulaşım,Diyarbakır,lise
abone7772,43,kadin,7591,Diğer,Ankara,yuksek lisans
abone7773,54,erkek,16881,Giyim,Manisa,lisans
abone7774,48,kadin,11722,Giyim,Denizli,lise
abone7775,51,erkek,19909,Ev Giderleri,Samsun,lisans
abone7776,51,erkek,7019,Ulaşım,Manisa,lisans
abone7777,30,kadin,9269,Ev Giderleri,Kahramanmaraş,ilkokul
abone7778,38,kadin,8273,Diğer,Istanbul,lisans
abone7779,18,kadin,5275,Gıda,Diyarbakır,doktora
abone7780,65,erkek,12022,Ulaşım,Malatya,lise
abone7781,49,kadin,3464,Ulaşım,Gaziantep,ortaokul
abone7782,33,kadin,8268,Eğlence,Samsun,lisans
abone7783,31,erkek,17252,Eğitim,Samsun,yuksek lisans
abone7784,65,kadin,13879,Eğitim,Konya,lisans
abone7785,57,kadin,7014,Eğlence,Mersin,lisans
abone7786,58,kadin,3190,Ulaşım,Kahramanmaraş,lise
abone7787,20,erkek,12429,Ulaşım,Adana,lisans
abone7788,19,erkek,5401,Gıda,Konya,lisans
abone7789,33,kadin,13270,Giyim,Adana,lise
abone7790,47,erkek,5975,Eğitim,Balıkesir,lisans
abone7791,55,kadin,8547,Ev Giderleri,Gaziantep,lise
abone7792,24,kadin,6162,Eğlence,Konya,ortaokul
abone7793,63,erkek,9363,Giyim,Kahramanmaraş,ilkokul
abone7794,33,kadin,12180,Ulaşım,Balıkesir,yuksek lisans
abone7795,25,kadin,13914,Sağlık,Antalya,doktora
abone7796,60,kadin,16013,Eğitim,Malatya,lisans
abone7797,44,erkek,10379,Eğitim,Balıkesir,lise
abone7798,19,erkek,7077,Eğitim,Mersin,lise
abone7799,57,erkek,18379,Sağlık,Trabzon,lisans
abone7800,70,kadin,5399,Eğlence,Gaziantep,lisans
abone7801,25,kadin,8110,Eğlence,Kahramanmaraş,lisans
abone7802,28,erkek,6033,Eğlence,Adana,lisans
abone7803,24,kadin,12066,Gıda,Adana,lisans
abone7804,47,erkek,7807,Giyim,Adana,lise
abone7805,47,erkek,14726,Eğlence,Istanbul,lisans
abone7806,27,kadin,13770,Diğer,Denizli,lisans
abone7807,22,erkek,9576,Ulaşım,Antalya,lise
abone7808,23,erkek,13848,Diğer,Bursa,lisans
abone7809,52,kadin,7659,Diğer,Manisa,lise
abone7810,23,erkek,14366,Gıda,Gaziantep,ortaokul
abone7811,54,kadin,7478,Eğlence,Bursa,ortaokul
abone7812,60,erkek,3000,Ulaşım,Malatya,yuksek lisans
abone7813,18,kadin,8699,Giyim,Diyarbakır,lisans
abone7814,50,kadin,11258,Diğer,Denizli,lisans
abone7815,64,erkek,16015,Ulaşım,Sivas,yuksek lisans
abone7816,26,erkek,7437,Gıda,Bursa,lisans
abone7817,53,kadin,12237,Diğer,Gaziantep,doktora
abone7818,70,kadin,7400,Gıda,Samsun,lisans
abone7819,62,erkek,12288,Eğitim,Ankara,lisans
abone7820,52,kadin,9457,Ev Giderleri,Şanlıurfa,lisans
abone7821,46,erkek,11229,Eğlence,Manisa,lisans
abone7822,45,erkek,12084,Eğitim,Mersin,lisans
abone7823,68,kadin,10450,Sağlık,Balıkesir,lisans
abone7824,63,kadin,15878,Gıda,Izmir,lise
abone7825,41,kadin,4105,Ulaşım,Manisa,lisans
abone7826,50,erkek,4953,Giyim,Antalya,yuksek lisans
abone7827,65,kadin,4383,Eğitim,Balıkesir,lisans
abone7828,45,kadin,3000,Ev Giderleri,Manisa,doktora
abone7829,46,erkek,6748,Giyim,Gaziantep,lisans
abone7830,60,kadin,12255,Gıda,Trabzon,lisans
abone7831,25,erkek,11958,Sağlık,Sivas,lise
abone7832,29,kadin,7198,Sağlık,Izmir,lisans
abone7833,60,erkek,7790,Ulaşım,Izmir,lisans
abone7834,68,erkek,10967,Giyim,Şanlıurfa,lisans
abone7835,64,kadin,8702,Ulaşım,Malatya,lisans
abone7836,58,kadin,3000,Eğitim,Denizli,lise
abone7837,54,kadin,11335,Eğlence,Balıkesir,lise
abone7838,27,erkek,6003,Sağlık,Sivas,lisans
abone7839,23,erkek,15317,Ulaşım,Bursa,ortaokul
abone7840,50,kadin,9402,Gıda,Adana,lise
abone7841,63,erkek,8362,Gıda,Bursa,lisans
abone7842,61,kadin,17278,Diğer,Kahramanmaraş,lise
abone7843,28,kadin,9318,Eğlence,Antalya,lisans
abone7844,27,erkek,10003,Ev Giderleri,Manisa,lise
abone7845,38,kadin,5555,Eğlence,Trabzon,lise
abone7846,32,erkek,11559,Eğitim,Ankara,lise
abone7847,23,erkek,9420,Sağlık,Gaziantep,doktora
abone7848,61,kadin,12299,Sağlık,Mersin,lise
abone7849,22,kadin,4703,Eğitim,Malatya,lise
abone7850,68,erkek,6560,Gıda,Denizli,ortaokul
abone7851,67,erkek,3000,Ulaşım,Denizli,lise
abone7852,21,erkek,3655,Diğer,Manisa,lise
abone7853,19,kadin,9197,Eğlence,Balıkesir,lise
abone7854,67,erkek,8076,Diğer,Sivas,lise
abone7855,18,erkek,12647,Giyim,Kocaeli,ortaokul
abone7856,43,erkek,4570,Ev Giderleri,Şanlıurfa,lisans
abone7857,20,erkek,6505,Gıda,Kocaeli,doktora
abone7858,58,erkek,7987,Ev Giderleri,Denizli,yuksek lisans
abone7859,20,erkek,9868,Ev Giderleri,Adana,lise
abone7860,57,kadin,9980,Sağlık,Manisa,lisans
abone7861,21,kadin,9739,Diğer,Sivas,lisans
abone7862,24,erkek,7124,Eğitim,Antalya,lise
abone7863,25,kadin,6707,Diğer,Kahramanmaraş,lise
abone7864,22,erkek,8657,Ulaşım,Diyarbakır,lise
abone7865,29,kadin,4741,Ev Giderleri,Sivas,lisans
abone7866,52,erkek,17680,Diğer,Trabzon,lise
abone7867,32,kadin,3000,Eğlence,Denizli,lise
abone7868,23,erkek,5766,Ulaşım,Sivas,ortaokul
abone7869,46,erkek,5891,Eğitim,Kahramanmaraş,ortaokul
abone7870,47,kadin,12871,Sağlık,Kahramanmaraş,lise
abone7871,50,kadin,10511,Eğitim,Denizli,lisans
abone7872,48,erkek,8656,Eğitim,Manisa,lise
abone7873,51,erkek,14597,Eğitim,Samsun,lise
abone7874,61,erkek,3720,Ev Giderleri,Bursa,lise
abone7875,24,erkek,17823,Eğlence,Manisa,lisans
abone7876,27,kadin,8233,Eğlence,Ankara,lisans
abone7877,49,erkek,10691,Diğer,Mersin,lise
abone7878,28,kadin,16385,Eğitim,Konya,yuksek lisans
abone7879,48,kadin,9389,Sağlık,Konya,ortaokul
abone7880,26,kadin,7879,Eğitim,Gaziantep,lisans
abone7881,56,kadin,4586,Ulaşım,Manisa,lisans
abone7882,27,kadin,9598,Sağlık,Kocaeli,lisans
abone7883,56,erkek,12280,Gıda,Şanlıurfa,lisans
abone7884,36,kadin,7411,Sağlık,Diyarbakır,lisans
abone7885,61,erkek,11396,Ulaşım,Balıkesir,lise
abone7886,59,erkek,17908,Eğlence,Samsun,lisans
abone7887,37,erkek,4393,Eğitim,Manisa,yuksek lisans
abone7888,35,kadin,13837,Sağlık,Bursa,doktora
abone7889,19,kadin,9707,Ev Giderleri,Sivas,lise
abone7890,63,kadin,7635,Giyim,Samsun,lise
abone7891,31,erkek,10806,Giyim,Mersin,lisans
abone7892,18,erkek,3000,Eğitim,Samsun,ilkokul
abone7893,53,erkek,7842,Sağlık,Ankara,doktora
abone7894,22,erkek,3588,Giyim,Istanbul,ortaokul
abone7895,51,kadin,17621,Giyim,Balıkesir,ortaokul
abone7896,62,kadin,15295,Eğlence,Trabzon,lisans
abone7897,64,kadin,4414,Gıda,Adana,lise
abone7898,41,kadin,9636,Ulaşım,Sivas,yuksek lisans
abone7899,24,erkek,15614,Ev Giderleri,Samsun,lisans
abone7900,43,kadin,12610,Eğlence,Malatya,lisans
abone7901,22,erkek,7765,Eğlence,Samsun,lisans
abone7902,53,kadin,3000,Eğitim,Balıkesir,lisans
abone7903,45,kadin,13197,Sağlık,Konya,lise
abone7904,66,kadin,7110,Ulaşım,Izmir,lisans
abone7905,56,kadin,7444,Sağlık,Gaziantep,lisans
abone7906,47,kadin,9978,Gıda,Balıkesir,lisans
abone7907,61,erkek,10969,Giyim,Ankara,lisans
abone7908,69,erkek,8235,Sağlık,Denizli,lisans
abone7909,68,erkek,11270,Ulaşım,Bursa,lisans
abone7910,41,kadin,6208,Giyim,Konya,lisans
abone7911,60,erkek,7432,Gıda,Bursa,lisans
abone7912,38,kadin,7641,Diğer,Denizli,lise
abone7913,50,erkek,14281,Eğlence,Diyarbakır,lisans
abone7914,42,erkek,7897,Gıda,Kahramanmaraş,ortaokul
abone7915,35,erkek,11222,Giyim,Malatya,yuksek lisans
abone7916,59,erkek,7155,Gıda,Mersin,ortaokul
abone7917,37,erkek,13796,Eğlence,Antalya,lise
abone7918,18,erkek,10458,Eğitim,Gaziantep,lisans
abone7919,24,erkek,11898,Eğitim,Istanbul,lisans
abone7920,30,erkek,4401,Eğitim,Trabzon,ortaokul
abone7921,28,erkek,5077,Eğitim,Bursa,lisans
abone7922,24,erkek,3707,Eğitim,Balıkesir,lisans
abone7923,38,erkek,10046,Ev Giderleri,Bursa,lisans
abone7924,59,kadin,6617,Gıda,Malatya,lise
abone7925,55,erkek,7317,Eğitim,Adana,lisans
abone7926,41,erkek,4414,Ulaşım,Kahramanmaraş,lise
abone7927,35,erkek,3000,Gıda,Malatya,doktora
abone7928,61,kadin,5654,Gıda,Denizli,yuksek lisans
abone7929,33,kadin,10097,Eğitim,Adana,lise
abone7930,68,kadin,19394,Sağlık,Gaziantep,lisans
abone7931,47,erkek,4668,Eğlence,Denizli,lise
abone7932,68,kadin,10433,Ulaşım,Konya,lisans
abone7933,18,kadin,6095,Ulaşım,Bursa,lise
abone7934,23,kadin,12991,Ulaşım,Manisa,yuksek lisans
abone7935,18,erkek,6791,Gıda,Samsun,lisans
abone7936,66,kadin,6647,Eğitim,Kahramanmaraş,lise
abone7937,38,erkek,3568,Giyim,Konya,ilkokul
abone7938,38,kadin,7735,Ev Giderleri,Adana,lise
abone7939,57,erkek,18270,Sağlık,Antalya,ilkokul
abone7940,68,erkek,11904,Diğer,Bursa,yuksek lisans
abone7941,42,erkek,5845,Giyim,Trabzon,lisans
abone7942,38,erkek,11849,Eğlence,Konya,yuksek lisans
abone7943,57,kadin,3350,Gıda,Sivas,lise
abone7944,49,erkek,10084,Eğitim,Bursa,ilkokul
abone7945,19,kadin,9082,Diğer,Şanlıurfa,lise
abone7946,23,kadin,8468,Gıda,Istanbul,lise
abone7947,23,erkek,7330,Eğitim,Ankara,ilkokul
abone7948,29,erkek,8019,Diğer,Balıkesir,doktora
abone7949,28,kadin,13074,Ulaşım,Kahramanmaraş,lisans
abone7950,23,kadin,4337,Eğlence,Izmir,lise
abone7951,21,erkek,8491,Gıda,Istanbul,yuksek lisans
abone7952,64,kadin,13762,Ulaşım,Trabzon,lisans
abone7953,29,kadin,11820,Ev Giderleri,Balıkesir,yuksek lisans
abone7954,53,erkek,3000,Giyim,Balıkesir,lisans
abone7955,57,erkek,9997,Ulaşım,Denizli,lise
abone7956,32,kadin,5062,Diğer,Kahramanmaraş,lisans
abone7957,45,kadin,6813,Sağlık,Samsun,lise
abone7958,59,erkek,11036,Ulaşım,Bursa,doktora
abone7959,59,erkek,4142,Eğitim,Sivas,lisans
abone7960,54,erkek,6983,Ulaşım,Gaziantep,ilkokul
abone7961,59,erkek,5499,Diğer,Mersin,ilkokul
abone7962,29,kadin,10489,Giyim,Adana,lisans
abone7963,29,erkek,9897,Giyim,Malatya,yuksek lisans
abone7964,55,erkek,8028,Eğitim,Manisa,lisans
abone7965,26,erkek,9654,Diğer,Mersin,ortaokul
abone7966,26,kadin,8793,Ev Giderleri,Samsun,yuksek lisans
abone7967,65,erkek,8500,Eğitim,Adana,lisans
abone7968,41,erkek,10173,Gıda,Malatya,lisans
abone7969,36,erkek,10321,Giyim,Kocaeli,lisans
abone7970,34,kadin,9583,Gıda,Malatya,lise
abone7971,38,erkek,9924,Diğer,Gaziantep,lisans
abone7972,50,erkek,9605,Sağlık,Gaziantep,yuksek lisans
abone7973,44,kadin,17715,Ev Giderleri,Balıkesir,lise
abone7974,20,erkek,5086,Diğer,Trabzon,lise
abone7975,30,erkek,7359,Eğlence,Balıkesir,lisans
abone7976,18,erkek,5138,Sağlık,Sivas,lise
abone7977,57,kadin,8234,Giyim,Gaziantep,lise
abone7978,67,kadin,9036,Ev Giderleri,Konya,lisans
abone7979,61,erkek,12386,Giyim,Kocaeli,lise
